prompt_id,seed_id,cited,n_other_seeds,prompt_type,relevance,node
N5P84,SEED_88,1,4,position paper,0.0751324199578783,5
N5P84,SEED_68,0,4,position paper,0.022306762819201194,5
N5P84,SEED_41,0,4,position paper,0.06663729499428636,5
N5P84,SEED_18,1,4,position paper,0.07930603337696131,5
N5P60,SEED_95,0,5,literature review,0.18268931412556882,5
N5P60,SEED_19,1,5,literature review,0.04109700523383222,5
N5P60,SEED_60,0,5,literature review,0.03900336059186124,5
N5P60,SEED_47,1,5,literature review,0.11197067729022589,5
N5P60,SEED_41,0,5,literature review,0.06663729499428636,5
N5P60,SEED_80,0,5,literature review,0.05412529367962349,5
N5P66,SEED_98,1,4,literature review,0.011894667691759708,5
N5P66,SEED_29,0,4,literature review,0.07042009300336129,5
N5P66,SEED_70,1,4,literature review,0.08172477101102746,5
N5P66,SEED_99,1,4,literature review,0.058671135460116444,5
N5P66,SEED_119,1,4,literature review,0.07263413180061329,5
N5P29,SEED_64,0,4,position paper,0.07877200791990707,5
N5P29,SEED_102,0,4,position paper,0.05485994308932408,5
N5P29,SEED_53,1,4,position paper,0.08163751252417001,5
N5P29,SEED_74,0,4,position paper,0.045788952881914514,5
N5P29,SEED_40,0,4,position paper,0.03616922310850126,5
N5P80,SEED_12,0,5,literature review,0.06332329199540948,5
N5P80,SEED_30,1,5,literature review,0.045065154448624835,5
N5P80,SEED_116,1,5,literature review,0.15216520399588473,5
N5P80,SEED_104,0,5,literature review,0.027022006506890947,5
N5P80,SEED_23,1,5,literature review,0.24419454417762076,5
N5P80,SEED_41,0,5,literature review,0.06663729499428636,5
N5P24,SEED_75,1,5,literature review,0.004317454748062883,5
N5P24,SEED_79,0,5,literature review,0.1318500750967745,5
N5P24,SEED_70,1,5,literature review,0.08172477101102746,5
N5P24,SEED_21,1,5,literature review,0.04332717025608329,5
N5P24,SEED_41,1,5,literature review,0.06663729499428636,5
N5P24,SEED_76,1,5,literature review,0.02911097510188564,5
N5P34,SEED_44,1,7,position paper,0.037266295783348585,5
N5P34,SEED_99,1,7,position paper,0.058671135460116444,5
N5P34,SEED_115,0,7,position paper,0.02209761458825523,5
N5P34,SEED_69,0,7,position paper,0.01686621307186654,5
N5P34,SEED_6,1,7,position paper,0.03894507193462498,5
N5P34,SEED_8,0,7,position paper,0.06872182608709806,5
N5P34,SEED_41,0,7,position paper,0.06663729499428636,5
N5P34,SEED_76,0,7,position paper,0.02911097510188564,5
N5P86,SEED_36,1,3,position paper,0.13828262665054547,5
N5P86,SEED_69,0,3,position paper,0.01686621307186654,5
N5P86,SEED_72,0,3,position paper,0.07981472218677699,5
N5P86,SEED_11,1,3,position paper,0.06461885091273475,5
N5P27,SEED_91,0,0,position paper,0.037739388173408044,5
N5P31,SEED_50,1,5,position paper,0.07323859452802539,5
N5P31,SEED_102,0,5,position paper,0.05485994308932408,5
N5P31,SEED_2,0,5,position paper,0.12297460110382108,5
N5P31,SEED_60,0,5,position paper,0.03900336059186124,5
N5P31,SEED_66,0,5,position paper,0.009691035124209286,5
N5P31,SEED_20,1,5,position paper,0.029535688085893946,5
N5P95,SEED_92,1,7,position paper,0.05106624582263099,5
N5P95,SEED_82,1,7,position paper,0.031946399533903824,5
N5P95,SEED_60,0,7,position paper,0.03900336059186124,5
N5P95,SEED_25,0,7,position paper,0.03134650983079614,5
N5P95,SEED_55,1,7,position paper,0.09584107046851154,5
N5P95,SEED_108,1,7,position paper,0.11699373395608792,5
N5P95,SEED_111,0,7,position paper,0.04969971145347565,5
N5P95,SEED_27,1,7,position paper,0.1928425224241903,5
N5P96,SEED_107,1,1,position paper,0.042538122034430435,5
N5P96,SEED_95,0,1,position paper,0.18268931412556882,5
N5P61,SEED_57,1,2,literature review,0.03673991558283747,5
N5P61,SEED_33,1,2,literature review,0.03666889624528128,5
N5P61,SEED_72,1,2,literature review,0.07981472218677699,5
N5P44,SEED_78,0,3,literature review,0.0228613868635909,5
N5P44,SEED_75,1,3,literature review,0.004317454748062883,5
N5P44,SEED_10,1,3,literature review,0.2599772228262205,5
N5P44,SEED_72,0,3,literature review,0.07981472218677699,5
N5P78,SEED_67,1,5,position paper,0.05032975495304677,5
N5P78,SEED_32,1,5,position paper,0.09735164776405995,5
N5P78,SEED_30,1,5,position paper,0.045065154448624835,5
N5P78,SEED_19,1,5,position paper,0.04109700523383222,5
N5P78,SEED_20,1,5,position paper,0.029535688085893946,5
N5P78,SEED_86,0,5,position paper,0.07467253707820579,5
N5P23,SEED_87,1,3,literature review,0.14276304721670452,5
N5P23,SEED_99,1,3,literature review,0.058671135460116444,5
N5P23,SEED_93,0,3,literature review,0.06110953885154956,5
N5P23,SEED_112,0,3,literature review,0.04763731112793226,5
N5P74,SEED_79,0,2,position paper,0.1318500750967745,5
N5P74,SEED_77,1,2,position paper,0.09597717740914226,5
N5P74,SEED_119,0,2,position paper,0.07263413180061329,5
N5P13,SEED_78,1,2,position paper,0.0228613868635909,5
N5P13,SEED_4,0,2,position paper,0.10778007277480268,5
N5P13,SEED_118,1,2,position paper,0.03264322768755141,5
N5P19,SEED_65,1,5,position paper,0.09967558011174742,5
N5P19,SEED_82,0,5,position paper,0.031946399533903824,5
N5P19,SEED_53,1,5,position paper,0.08163751252417001,5
N5P19,SEED_66,0,5,position paper,0.009691035124209286,5
N5P19,SEED_84,0,5,position paper,0.07184420324302587,5
N5P19,SEED_37,1,5,position paper,0.0916688018924311,5
N5P30,SEED_89,0,4,position paper,0.013011664337656105,5
N5P30,SEED_15,1,4,position paper,0.12583525799894296,5
N5P30,SEED_30,1,4,position paper,0.045065154448624835,5
N5P30,SEED_25,0,4,position paper,0.03134650983079614,5
N5P30,SEED_111,0,4,position paper,0.04969971145347565,5
N5P10,SEED_89,1,3,position paper,0.013011664337656105,5
N5P10,SEED_26,0,3,position paper,0.07104261452564097,5
N5P10,SEED_113,0,3,position paper,0.03869600182636786,5
N5P10,SEED_39,0,3,position paper,0.03555690750708022,5
N5P33,SEED_114,0,6,literature review,0.05371749025215298,5
N5P33,SEED_83,0,6,literature review,0.052741438587646794,5
N5P33,SEED_77,1,6,literature review,0.09597717740914226,5
N5P33,SEED_22,1,6,literature review,0.05799342396218755,5
N5P33,SEED_84,1,6,literature review,0.07184420324302587,5
N5P33,SEED_90,1,6,literature review,0.10168314958353901,5
N5P33,SEED_18,1,6,literature review,0.07930603337696131,5
N5P35,SEED_97,0,3,position paper,0.03609440995756307,5
N5P35,SEED_71,1,3,position paper,0.01920486060179593,5
N5P35,SEED_82,0,3,position paper,0.031946399533903824,5
N5P35,SEED_76,0,3,position paper,0.02911097510188564,5
N5P56,SEED_89,0,2,position paper,0.013011664337656105,5
N5P56,SEED_33,1,2,position paper,0.03666889624528128,5
N5P56,SEED_94,1,2,position paper,0.1502174121454999,5
N5P91,SEED_9,1,2,literature review,0.05790057358028041,5
N5P91,SEED_113,0,2,literature review,0.03869600182636786,5
N5P91,SEED_52,0,2,literature review,0.0773265984984997,5
N5P46,SEED_97,0,6,literature review,0.03609440995756307,5
N5P46,SEED_3,1,6,literature review,0.06798054115184436,5
N5P46,SEED_71,0,6,literature review,0.01920486060179593,5
N5P46,SEED_66,0,6,literature review,0.009691035124209286,5
N5P46,SEED_37,1,6,literature review,0.0916688018924311,5
N5P46,SEED_112,0,6,literature review,0.04763731112793226,5
N5P46,SEED_40,1,6,literature review,0.03616922310850126,5
N5P114,SEED_43,1,8,position paper,0.05652341745969014,5
N5P114,SEED_97,0,8,position paper,0.03609440995756307,5
N5P114,SEED_26,1,8,position paper,0.07104261452564097,5
N5P114,SEED_60,0,8,position paper,0.03900336059186124,5
N5P114,SEED_14,1,8,position paper,0.029758165991292006,5
N5P114,SEED_8,0,8,position paper,0.06872182608709806,5
N5P114,SEED_91,0,8,position paper,0.037739388173408044,5
N5P114,SEED_34,0,8,position paper,0.08548426810230766,5
N5P114,SEED_18,1,8,position paper,0.07930603337696131,5
N5P92,SEED_19,0,5,literature review,0.04109700523383222,5
N5P92,SEED_104,1,5,literature review,0.027022006506890947,5
N5P92,SEED_69,0,5,literature review,0.01686621307186654,5
N5P92,SEED_90,1,5,literature review,0.10168314958353901,5
N5P92,SEED_20,1,5,literature review,0.029535688085893946,5
N5P92,SEED_46,1,5,literature review,0.027379269989798654,5
N5P50,SEED_64,0,6,literature review,0.07877200791990707,5
N5P50,SEED_98,1,6,literature review,0.011894667691759708,5
N5P50,SEED_31,0,6,literature review,0.033526494815073346,5
N5P50,SEED_0,1,6,literature review,0.03419115971424214,5
N5P50,SEED_105,1,6,literature review,0.024092964382771427,5
N5P50,SEED_6,1,6,literature review,0.03894507193462498,5
N5P50,SEED_56,1,6,literature review,0.021739942781307576,5
N5P4,SEED_33,1,6,literature review,0.03666889624528128,5
N5P4,SEED_100,0,6,literature review,0.022251536993773687,5
N5P4,SEED_101,1,6,literature review,0.023490079101840138,5
N5P4,SEED_98,1,6,literature review,0.011894667691759708,5
N5P4,SEED_40,0,6,literature review,0.03616922310850126,5
N5P4,SEED_30,1,6,literature review,0.045065154448624835,5
N5P4,SEED_104,1,6,literature review,0.027022006506890947,5
N5P22,SEED_33,1,5,position paper,0.03666889624528128,5
N5P22,SEED_114,1,5,position paper,0.05371749025215298,5
N5P22,SEED_88,1,5,position paper,0.0751324199578783,5
N5P22,SEED_103,1,5,position paper,0.1317058804580309,5
N5P22,SEED_44,1,5,position paper,0.037266295783348585,5
N5P22,SEED_55,1,5,position paper,0.09584107046851154,5
N5P37,SEED_100,0,7,literature review,0.022251536993773687,5
N5P37,SEED_67,1,7,literature review,0.05032975495304677,5
N5P37,SEED_102,0,7,literature review,0.05485994308932408,5
N5P37,SEED_14,1,7,literature review,0.029758165991292006,5
N5P37,SEED_119,0,7,literature review,0.07263413180061329,5
N5P37,SEED_35,0,7,literature review,0.053243975534267386,5
N5P37,SEED_76,0,7,literature review,0.02911097510188564,5
N5P37,SEED_27,1,7,literature review,0.1928425224241903,5
N5P75,SEED_42,0,5,literature review,0.051653349129091995,5
N5P75,SEED_45,0,5,literature review,0.04818303463809887,5
N5P75,SEED_73,0,5,literature review,0.09938073079147507,5
N5P75,SEED_81,1,5,literature review,0.035788322601505926,5
N5P75,SEED_62,1,5,literature review,0.04784216452869475,5
N5P75,SEED_6,1,5,literature review,0.03894507193462498,5
N5P8,SEED_83,0,5,literature review,0.052741438587646794,5
N5P8,SEED_102,0,5,literature review,0.05485994308932408,5
N5P8,SEED_99,1,5,literature review,0.058671135460116444,5
N5P8,SEED_21,1,5,literature review,0.04332717025608329,5
N5P8,SEED_115,1,5,literature review,0.02209761458825523,5
N5P8,SEED_46,1,5,literature review,0.027379269989798654,5
N5P7,SEED_105,1,3,literature review,0.024092964382771427,5
N5P7,SEED_62,0,3,literature review,0.04784216452869475,5
N5P7,SEED_14,1,3,literature review,0.029758165991292006,5
N5P7,SEED_80,1,3,literature review,0.05412529367962349,5
N5P57,SEED_59,0,7,position paper,0.03537515898047227,5
N5P57,SEED_4,0,7,position paper,0.10778007277480268,5
N5P57,SEED_102,0,7,position paper,0.05485994308932408,5
N5P57,SEED_17,1,7,position paper,0.029211956325465183,5
N5P57,SEED_53,1,7,position paper,0.08163751252417001,5
N5P57,SEED_6,1,7,position paper,0.03894507193462498,5
N5P57,SEED_8,0,7,position paper,0.06872182608709806,5
N5P57,SEED_111,0,7,position paper,0.04969971145347565,5
N5P20,SEED_57,1,3,position paper,0.03673991558283747,5
N5P20,SEED_24,1,3,position paper,0.06525103738400904,5
N5P20,SEED_113,0,3,position paper,0.03869600182636786,5
N5P20,SEED_91,0,3,position paper,0.037739388173408044,5
N5P79,SEED_57,1,1,position paper,0.03673991558283747,5
N5P79,SEED_49,1,1,position paper,0.032768873721272004,5
N5P108,SEED_78,0,6,position paper,0.0228613868635909,5
N5P108,SEED_51,1,6,position paper,0.09567458183955731,5
N5P108,SEED_95,1,6,position paper,0.18268931412556882,5
N5P108,SEED_38,0,6,position paper,0.061179792753602406,5
N5P108,SEED_47,1,6,position paper,0.11197067729022589,5
N5P108,SEED_20,1,6,position paper,0.029535688085893946,5
N5P108,SEED_96,1,6,position paper,0.10358875368385743,5
N5P105,SEED_89,1,5,position paper,0.013011664337656105,5
N5P105,SEED_110,0,5,position paper,0.08655273033551042,5
N5P105,SEED_99,1,5,position paper,0.058671135460116444,5
N5P105,SEED_82,0,5,position paper,0.031946399533903824,5
N5P105,SEED_37,0,5,position paper,0.0916688018924311,5
N5P105,SEED_54,0,5,position paper,0.0252978715058926,5
N5P45,SEED_24,1,1,position paper,0.06525103738400904,5
N5P45,SEED_39,0,1,position paper,0.03555690750708022,5
N5P101,SEED_78,0,5,literature review,0.0228613868635909,5
N5P101,SEED_94,1,5,literature review,0.1502174121454999,5
N5P101,SEED_71,0,5,literature review,0.01920486060179593,5
N5P101,SEED_81,1,5,literature review,0.035788322601505926,5
N5P101,SEED_117,0,5,literature review,0.058265813707136085,5
N5P101,SEED_90,0,5,literature review,0.10168314958353901,5
N5P119,SEED_19,1,4,literature review,0.04109700523383222,5
N5P119,SEED_60,1,4,literature review,0.03900336059186124,5
N5P119,SEED_23,1,4,literature review,0.24419454417762076,5
N5P119,SEED_25,1,4,literature review,0.03134650983079614,5
N5P119,SEED_35,0,4,literature review,0.053243975534267386,5
N5P70,SEED_48,1,3,position paper,0.029185376778173528,5
N5P70,SEED_19,1,3,position paper,0.04109700523383222,5
N5P70,SEED_68,1,3,position paper,0.022306762819201194,5
N5P70,SEED_49,0,3,position paper,0.032768873721272004,5
N5P88,SEED_110,0,5,literature review,0.08655273033551042,5
N5P88,SEED_48,1,5,literature review,0.029185376778173528,5
N5P88,SEED_69,1,5,literature review,0.01686621307186654,5
N5P88,SEED_109,1,5,literature review,0.08741121552597077,5
N5P88,SEED_49,1,5,literature review,0.032768873721272004,5
N5P88,SEED_40,0,5,literature review,0.03616922310850126,5
N5P43,SEED_16,0,6,literature review,0.06580490852851562,5
N5P43,SEED_3,1,6,literature review,0.06798054115184436,5
N5P43,SEED_24,1,6,literature review,0.06525103738400904,5
N5P43,SEED_29,0,6,literature review,0.07042009300336129,5
N5P43,SEED_109,1,6,literature review,0.08741121552597077,5
N5P43,SEED_25,1,6,literature review,0.03134650983079614,5
N5P43,SEED_34,0,6,literature review,0.08548426810230766,5
N5P49,SEED_33,1,8,position paper,0.03666889624528128,5
N5P49,SEED_98,1,8,position paper,0.011894667691759708,5
N5P49,SEED_85,1,8,position paper,0.06585964077621878,5
N5P49,SEED_82,1,8,position paper,0.031946399533903824,5
N5P49,SEED_69,0,8,position paper,0.01686621307186654,5
N5P49,SEED_41,0,8,position paper,0.06663729499428636,5
N5P49,SEED_80,1,8,position paper,0.05412529367962349,5
N5P49,SEED_27,0,8,position paper,0.1928425224241903,5
N5P49,SEED_54,0,8,position paper,0.0252978715058926,5
N5P14,SEED_114,1,4,literature review,0.05371749025215298,5
N5P14,SEED_94,1,4,literature review,0.1502174121454999,5
N5P14,SEED_28,1,4,literature review,0.03690431206766,5
N5P14,SEED_66,0,4,literature review,0.009691035124209286,5
N5P14,SEED_52,0,4,literature review,0.0773265984984997,5
N5P104,SEED_29,0,2,literature review,0.07042009300336129,5
N5P104,SEED_36,1,2,literature review,0.13828262665054547,5
N5P104,SEED_118,1,2,literature review,0.03264322768755141,5
N5P106,SEED_43,1,6,literature review,0.05652341745969014,5
N5P106,SEED_12,0,6,literature review,0.06332329199540948,5
N5P106,SEED_106,1,6,literature review,0.0396656199956952,5
N5P106,SEED_103,1,6,literature review,0.1317058804580309,5
N5P106,SEED_60,0,6,literature review,0.03900336059186124,5
N5P106,SEED_35,0,6,literature review,0.053243975534267386,5
N5P106,SEED_49,0,6,literature review,0.032768873721272004,5
N5P85,SEED_98,0,8,literature review,0.011894667691759708,5
N5P85,SEED_94,1,8,literature review,0.1502174121454999,5
N5P85,SEED_32,1,8,literature review,0.09735164776405995,5
N5P85,SEED_117,0,8,literature review,0.058265813707136085,5
N5P85,SEED_22,1,8,literature review,0.05799342396218755,5
N5P85,SEED_119,0,8,literature review,0.07263413180061329,5
N5P85,SEED_55,1,8,literature review,0.09584107046851154,5
N5P85,SEED_76,0,8,literature review,0.02911097510188564,5
N5P85,SEED_18,1,8,literature review,0.07930603337696131,5
N5P97,SEED_50,1,3,position paper,0.07323859452802539,5
N5P97,SEED_94,1,3,position paper,0.1502174121454999,5
N5P97,SEED_116,0,3,position paper,0.15216520399588473,5
N5P97,SEED_58,0,3,position paper,0.04043276523483182,5
N5P17,SEED_31,1,3,literature review,0.033526494815073346,5
N5P17,SEED_0,1,3,literature review,0.03419115971424214,5
N5P17,SEED_34,1,3,literature review,0.08548426810230766,5
N5P17,SEED_96,1,3,literature review,0.10358875368385743,5
N5P89,SEED_28,1,0,literature review,0.03690431206766,5
N5P5,SEED_26,1,3,literature review,0.07104261452564097,5
N5P5,SEED_82,1,3,literature review,0.031946399533903824,5
N5P5,SEED_60,1,3,literature review,0.03900336059186124,5
N5P5,SEED_25,1,3,literature review,0.03134650983079614,5
N5P12,SEED_57,1,3,position paper,0.03673991558283747,5
N5P12,SEED_70,1,3,position paper,0.08172477101102746,5
N5P12,SEED_60,0,3,position paper,0.03900336059186124,5
N5P12,SEED_91,0,3,position paper,0.037739388173408044,5
N5P113,SEED_26,1,4,position paper,0.07104261452564097,5
N5P113,SEED_32,1,4,position paper,0.09735164776405995,5
N5P113,SEED_9,1,4,position paper,0.05790057358028041,5
N5P113,SEED_37,0,4,position paper,0.0916688018924311,5
N5P113,SEED_86,0,4,position paper,0.07467253707820579,5
N5P54,SEED_77,1,0,literature review,0.09597717740914226,5
N5P6,SEED_88,1,5,literature review,0.0751324199578783,5
N5P6,SEED_106,1,5,literature review,0.0396656199956952,5
N5P6,SEED_65,1,5,literature review,0.09967558011174742,5
N5P6,SEED_47,1,5,literature review,0.11197067729022589,5
N5P6,SEED_34,0,5,literature review,0.08548426810230766,5
N5P6,SEED_56,0,5,literature review,0.021739942781307576,5
N5P47,SEED_64,0,5,position paper,0.07877200791990707,5
N5P47,SEED_95,0,5,position paper,0.18268931412556882,5
N5P47,SEED_30,1,5,position paper,0.045065154448624835,5
N5P47,SEED_109,1,5,position paper,0.08741121552597077,5
N5P47,SEED_93,0,5,position paper,0.06110953885154956,5
N5P47,SEED_35,0,5,position paper,0.053243975534267386,5
N5P77,SEED_78,1,3,position paper,0.0228613868635909,5
N5P77,SEED_85,1,3,position paper,0.06585964077621878,5
N5P77,SEED_104,1,3,position paper,0.027022006506890947,5
N5P77,SEED_10,1,3,position paper,0.2599772228262205,5
N5P110,SEED_29,0,4,position paper,0.07042009300336129,5
N5P110,SEED_117,0,4,position paper,0.058265813707136085,5
N5P110,SEED_99,0,4,position paper,0.058671135460116444,5
N5P110,SEED_93,0,4,position paper,0.06110953885154956,5
N5P110,SEED_118,0,4,position paper,0.03264322768755141,5
N5P59,SEED_89,0,4,literature review,0.013011664337656105,5
N5P59,SEED_98,1,4,literature review,0.011894667691759708,5
N5P59,SEED_23,1,4,literature review,0.24419454417762076,5
N5P59,SEED_69,1,4,literature review,0.01686621307186654,5
N5P59,SEED_49,0,4,literature review,0.032768873721272004,5
N5P0,SEED_33,1,3,position paper,0.03666889624528128,5
N5P0,SEED_85,1,3,position paper,0.06585964077621878,5
N5P0,SEED_62,1,3,position paper,0.04784216452869475,5
N5P0,SEED_74,0,3,position paper,0.045788952881914514,5
N5P118,SEED_48,1,3,position paper,0.029185376778173528,5
N5P118,SEED_100,0,3,position paper,0.022251536993773687,5
N5P118,SEED_38,0,3,position paper,0.061179792753602406,5
N5P118,SEED_53,0,3,position paper,0.08163751252417001,5
N5P90,SEED_65,1,1,position paper,0.09967558011174742,5
N5P90,SEED_66,1,1,position paper,0.009691035124209286,5
N5P51,SEED_48,1,3,literature review,0.029185376778173528,5
N5P51,SEED_61,1,3,literature review,0.059968033729275456,5
N5P51,SEED_98,1,3,literature review,0.011894667691759708,5
N5P51,SEED_85,1,3,literature review,0.06585964077621878,5
N5P87,SEED_92,0,6,literature review,0.05106624582263099,5
N5P87,SEED_107,1,6,literature review,0.042538122034430435,5
N5P87,SEED_114,1,6,literature review,0.05371749025215298,5
N5P87,SEED_100,0,6,literature review,0.022251536993773687,5
N5P87,SEED_17,1,6,literature review,0.029211956325465183,5
N5P87,SEED_93,0,6,literature review,0.06110953885154956,5
N5P87,SEED_86,1,6,literature review,0.07467253707820579,5
N5P76,SEED_26,0,11,literature review,0.07104261452564097,5
N5P76,SEED_98,1,11,literature review,0.011894667691759708,5
N5P76,SEED_75,0,11,literature review,0.004317454748062883,5
N5P76,SEED_71,0,11,literature review,0.01920486060179593,5
N5P76,SEED_73,1,11,literature review,0.09938073079147507,5
N5P76,SEED_95,0,11,literature review,0.18268931412556882,5
N5P76,SEED_59,0,11,literature review,0.03537515898047227,5
N5P76,SEED_4,1,11,literature review,0.10778007277480268,5
N5P76,SEED_30,1,11,literature review,0.045065154448624835,5
N5P76,SEED_53,0,11,literature review,0.08163751252417001,5
N5P76,SEED_6,1,11,literature review,0.03894507193462498,5
N5P76,SEED_55,1,11,literature review,0.09584107046851154,5
N5P26,SEED_45,1,3,position paper,0.04818303463809887,5
N5P26,SEED_115,0,3,position paper,0.02209761458825523,5
N5P26,SEED_25,1,3,position paper,0.03134650983079614,5
N5P26,SEED_91,0,3,position paper,0.037739388173408044,5
N5P2,SEED_89,1,6,position paper,0.013011664337656105,5
N5P2,SEED_94,1,6,position paper,0.1502174121454999,5
N5P2,SEED_30,1,6,position paper,0.045065154448624835,5
N5P2,SEED_29,0,6,position paper,0.07042009300336129,5
N5P2,SEED_21,1,6,position paper,0.04332717025608329,5
N5P2,SEED_69,1,6,position paper,0.01686621307186654,5
N5P2,SEED_74,0,6,position paper,0.045788952881914514,5
N5P82,SEED_42,0,7,position paper,0.051653349129091995,5
N5P82,SEED_83,0,7,position paper,0.052741438587646794,5
N5P82,SEED_9,1,7,position paper,0.05790057358028041,5
N5P82,SEED_24,0,7,position paper,0.06525103738400904,5
N5P82,SEED_70,1,7,position paper,0.08172477101102746,5
N5P82,SEED_53,1,7,position paper,0.08163751252417001,5
N5P82,SEED_55,1,7,position paper,0.09584107046851154,5
N5P82,SEED_46,0,7,position paper,0.027379269989798654,5
N5P42,SEED_88,1,5,literature review,0.0751324199578783,5
N5P42,SEED_101,1,5,literature review,0.023490079101840138,5
N5P42,SEED_100,0,5,literature review,0.022251536993773687,5
N5P42,SEED_24,0,5,literature review,0.06525103738400904,5
N5P42,SEED_21,1,5,literature review,0.04332717025608329,5
N5P42,SEED_80,0,5,literature review,0.05412529367962349,5
N5P109,SEED_43,1,4,literature review,0.05652341745969014,5
N5P109,SEED_110,0,4,literature review,0.08655273033551042,5
N5P109,SEED_28,1,4,literature review,0.03690431206766,5
N5P109,SEED_41,0,4,literature review,0.06663729499428636,5
N5P109,SEED_56,1,4,literature review,0.021739942781307576,5
N5P58,SEED_88,1,4,position paper,0.0751324199578783,5
N5P58,SEED_15,0,4,position paper,0.12583525799894296,5
N5P58,SEED_82,0,4,position paper,0.031946399533903824,5
N5P58,SEED_25,0,4,position paper,0.03134650983079614,5
N5P58,SEED_1,1,4,position paper,0.13141875515524984,5
N5P72,SEED_48,1,3,literature review,0.029185376778173528,5
N5P72,SEED_28,1,3,literature review,0.03690431206766,5
N5P72,SEED_113,0,3,literature review,0.03869600182636786,5
N5P72,SEED_66,1,3,literature review,0.009691035124209286,5
N5P28,SEED_87,1,6,position paper,0.14276304721670452,5
N5P28,SEED_59,0,6,position paper,0.03537515898047227,5
N5P28,SEED_30,1,6,position paper,0.045065154448624835,5
N5P28,SEED_68,0,6,position paper,0.022306762819201194,5
N5P28,SEED_2,0,6,position paper,0.12297460110382108,5
N5P28,SEED_54,0,6,position paper,0.0252978715058926,5
N5P28,SEED_118,1,6,position paper,0.03264322768755141,5
N5P115,SEED_42,0,5,literature review,0.051653349129091995,5
N5P115,SEED_7,0,5,literature review,0.021341441722662596,5
N5P115,SEED_36,1,5,literature review,0.13828262665054547,5
N5P115,SEED_93,1,5,literature review,0.06110953885154956,5
N5P115,SEED_84,0,5,literature review,0.07184420324302587,5
N5P115,SEED_111,1,5,literature review,0.04969971145347565,5
N5P36,SEED_86,1,4,literature review,0.07467253707820579,5
N5P36,SEED_42,1,4,literature review,0.051653349129091995,5
N5P36,SEED_61,1,4,literature review,0.059968033729275456,5
N5P36,SEED_109,1,4,literature review,0.08741121552597077,5
N5P36,SEED_18,1,4,literature review,0.07930603337696131,5
N5P16,SEED_7,1,4,literature review,0.021341441722662596,5
N5P16,SEED_70,1,4,literature review,0.08172477101102746,5
N5P16,SEED_109,0,4,literature review,0.08741121552597077,5
N5P16,SEED_77,1,4,literature review,0.09597717740914226,5
N5P16,SEED_96,1,4,literature review,0.10358875368385743,5
N5P63,SEED_97,1,8,position paper,0.03609440995756307,5
N5P63,SEED_75,1,8,position paper,0.004317454748062883,5
N5P63,SEED_12,0,8,position paper,0.06332329199540948,5
N5P63,SEED_106,0,8,position paper,0.0396656199956952,5
N5P63,SEED_39,0,8,position paper,0.03555690750708022,5
N5P63,SEED_81,1,8,position paper,0.035788322601505926,5
N5P63,SEED_19,1,8,position paper,0.04109700523383222,5
N5P63,SEED_47,1,8,position paper,0.11197067729022589,5
N5P63,SEED_52,0,8,position paper,0.0773265984984997,5
N5P40,SEED_86,0,7,position paper,0.07467253707820579,5
N5P40,SEED_48,1,7,position paper,0.029185376778173528,5
N5P40,SEED_61,1,7,position paper,0.059968033729275456,5
N5P40,SEED_94,1,7,position paper,0.1502174121454999,5
N5P40,SEED_4,0,7,position paper,0.10778007277480268,5
N5P40,SEED_14,1,7,position paper,0.029758165991292006,5
N5P40,SEED_90,1,7,position paper,0.10168314958353901,5
N5P40,SEED_20,0,7,position paper,0.029535688085893946,5
N5P25,SEED_98,1,4,literature review,0.011894667691759708,5
N5P25,SEED_45,1,4,literature review,0.04818303463809887,5
N5P25,SEED_105,1,4,literature review,0.024092964382771427,5
N5P25,SEED_58,0,4,literature review,0.04043276523483182,5
N5P25,SEED_18,1,4,literature review,0.07930603337696131,5
N5P52,SEED_12,0,7,position paper,0.06332329199540948,5
N5P52,SEED_32,1,7,position paper,0.09735164776405995,5
N5P52,SEED_105,0,7,position paper,0.024092964382771427,5
N5P52,SEED_81,0,7,position paper,0.035788322601505926,5
N5P52,SEED_109,0,7,position paper,0.08741121552597077,5
N5P52,SEED_14,1,7,position paper,0.029758165991292006,5
N5P52,SEED_49,0,7,position paper,0.032768873721272004,5
N5P52,SEED_96,0,7,position paper,0.10358875368385743,5
N5P64,SEED_75,1,5,literature review,0.004317454748062883,5
N5P64,SEED_50,0,5,literature review,0.07323859452802539,5
N5P64,SEED_0,1,5,literature review,0.03419115971424214,5
N5P64,SEED_82,1,5,literature review,0.031946399533903824,5
N5P64,SEED_109,0,5,literature review,0.08741121552597077,5
N5P64,SEED_96,0,5,literature review,0.10358875368385743,5
N5P71,SEED_114,1,7,literature review,0.05371749025215298,5
N5P71,SEED_3,1,7,literature review,0.06798054115184436,5
N5P71,SEED_81,1,7,literature review,0.035788322601505926,5
N5P71,SEED_19,1,7,literature review,0.04109700523383222,5
N5P71,SEED_116,0,7,literature review,0.15216520399588473,5
N5P71,SEED_47,1,7,literature review,0.11197067729022589,5
N5P71,SEED_90,1,7,literature review,0.10168314958353901,5
N5P71,SEED_118,1,7,literature review,0.03264322768755141,5
N5P48,SEED_114,1,8,literature review,0.05371749025215298,5
N5P48,SEED_3,1,8,literature review,0.06798054115184436,5
N5P48,SEED_71,0,8,literature review,0.01920486060179593,5
N5P48,SEED_105,1,8,literature review,0.024092964382771427,5
N5P48,SEED_95,0,8,literature review,0.18268931412556882,5
